Date,Type,Transaction ID,Received Quantity,Received Currency,Received Cost Basis (USD),Received Wallet,Received Address,Received Tag,Received Comment,Sent Quantity,Sent Currency,Sent Cost Basis (USD),Sent Wallet,Sent Address,Sent Tag,Sent Comment,Fee Amount,Fee Currency,Realized Return (USD),Ignored
06/07/2021 23:47:11,Receive,a8ee2d4435674316263b480779128271f83098b367dc70f14f38faf3c0b73398,0.01000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,,,...,,,,,,,...,
06/07/2021 23:47:11,Receive,3eda0d148f617ace9130caf1f51bf514606ee38b124123243e5609ca2f98b104,20.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,,,...,,,,,,,...,
06/07/2021 23:51:17,Trade,0xdaac0a29fe9969f63bb431886069a47d78a97f02c97a986371d6fe1cdf3bf8b4,12.00000000,WETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,12.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00072511,ETH,...,
06/07/2021 23:52:45,Send,5d707d3f2ad64f5c4a7c835dc397bd82bb4fab4546cdd2650ce86146572ab2a8,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00056425,ETH,...,
06/07/2021 23:54:16,Send,5872e96ea303657f7bb2e9d0df74e782e586cfa61b29de2d4a971b2e19df49cd,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00060737,ETH,...,
06/08/2021 00:04:59,Trade,0xdf3d109953ed4a7f5abbcc57659222af4217029cc688c98b3b6e197f78ca1598,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00263577,ETH,...,
06/10/2021 06:15:49,Send,0dd20e0729379794afb367ec14994d65e6380d294fbe97438f022a5a6c6da6fc,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00051595,ETH,...,
06/10/2021 06:16:25,Send,0xffc078e1a50876172f28ebdc21a8cbd3a5b2514dab7279d5dce541e69993664f,,,...,,,,,23.45360750,crvRenWBTC,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00334503,ETH,...,
06/10/2021 06:19:16,Send,829a78a44043df3290a67d414b8238365844068405401698ded21264e6b92ffb,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00048907,ETH,...,
06/10/2021 06:21:26,Trade,0xfe244e90d4b426f7b8d6dfb77709294e9c05809d8928f1515f87ce849ccadc42,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00149565,ETH,...,
06/10/2021 06:21:55,Send,0xfcde40a0aa23db02154a1d92d0e12f408965ce5a987192013516c2a0ef8d8618,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00135325,ETH,...,
06/10/2021 06:23:11,Send,0x2fc880760bde5e27d9c629c9d4d8d77fff4dc98fa21c8461b379f4ef2f427d5c,,,...,,,,,0.27139507,crvRenWBTC,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00230086,ETH,...,
06/10/2021 21:26:00,Receive,d5742fe2413268dcf2f41a07cb9da5713f33f1e834a047b0afdb9c80454be823,2500.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,,,...,,,,,,,...,
06/10/2021 21:34:03,Trade,0xccf00692f6728ca21d0facd2728b83681000e27b53526a28d983f53325753f9f,,,...,,,,,500.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00324282,ETH,...,
06/10/2021 21:36:23,Receive,0x120b0574bf20c0c39765561498d9a6b7240ef0542489a0a143641f59dc063a65,10080.00000000,SNX,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,,,...,,,,,0.01020813,ETH,...,
06/10/2021 21:41:30,Send,0xb105c07f26798ae0b495ecd27823bc614c06d2697a50df12b523087e485dea25,,,...,,,,,10080.00000000,SNX,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00085850,ETH,...,
06/10/2021 21:41:48,Trade,0xbb255461dfd7fe35a31c1bd751d79b000068f5b9d03d430bb98ad9343497dfd7,,,...,,,,,2000.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00295191,ETH,...,
06/10/2021 21:46:20,Receive,0x89e6cd1ea51fac413eb7b5662e7d1720858c687a53d28ee65fc5fd3d0d661dcc,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00243009,ETH,...,
06/10/2021 21:47:17,Send,0xb8e1c8944c183a411b338a10d12c7b5cc53fbd4de455fbcd994a2dfa1a298803,,,...,,,,,10005.00000000,LINK,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00037472,ETH,...,
06/10/2021 21:48:47,Receive,0xb17afeb674f602f794c531e99e38776115d8ea67c4fef4f9b5521998140514ef,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00344370,ETH,...,
06/10/2021 21:51:35,Send,0xc8682b863628a7b8b8a75df27120818a597816651a901b3e00e2e5e01c63346c,,,...,,,,,394000.00000000,REN,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00031829,ETH,...,
06/11/2021 03:23:27,Receive,0x1d44ac1781d1958eba9e538d9df479f96e56182d8911e1cc712e9b7750ac9a87,10000.00000000,SNX,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,,,...,,,,,0.01171706,ETH,...,
06/11/2021 04:13:15,Send,0x8ea596df6eedfe02b92d98ab9f8d8f569356590186da8028269f347e5f17b412,,,...,,,,,10000.00000000,SNX,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00085850,ETH,...,
06/14/2021 04:18:42,Send,82963198ac8edddb89cc1526f187e9ff7471dfbb3aa959d14ed28ce516540eab,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00057325,ETH,...,
06/14/2021 04:21:46,Trade,0x78528bb3d75df21184a0a2b8efa928099edcaad1c32cc5ee19fab60dd4fe7851,1000.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,,,...,,,,,,,...,
06/14/2021 04:21:46,Trade,0x78528bb3d75df21184a0a2b8efa928099edcaad1c32cc5ee19fab60dd4fe7851,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00270378,ETH,...,
07/09/2021 05:47:16,Send,026f7a4f5018be08749c3db42dccc630a4f4ceedbd0841aba417b0c6250aa00a,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00114201,ETH,...,
07/09/2021 05:57:33,Trade,0x197b627afa8d25966fe5bf0c68ff22341cfe1f4d6911c238399d9c12b9932533,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00613732,ETH,...,
07/09/2021 06:08:52,Trade,0xf81681edc479b8fe6c3aee38cf47ec8a30ebda9fa87e0031686db0f63c029054,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00094829,ETH,...,
07/09/2021 06:19:58,Send,1c459e41851cba4ff6a3c567bb4a0799ca45643ebcc5ae521653b4c9948b24eb,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00078659,ETH,...,
07/09/2021 06:21:02,Trade,0x297207b634683c7d64e97ee0bc31b63f3b96c7d3d8ad6fdc9c40a538ee64b1fb,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00592368,ETH,...,
07/09/2021 18:17:58,Receive,0xd6203f8b5ae3962d1b894fbe5a1177f56c9c55a9717a1562bb8a115380825c2f,23.72500257,crvRenWBTC,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,,,...,,,,,0.00484095,ETH,...,
07/09/2021 18:18:20,Receive,0xa43ddcd82b3098e6508266bb133bfb24b3b3c52b7009c092d9e484ae5e662528,573.45774737,CRV,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,,,...,,,,,0.00580348,ETH,...,
07/09/2021 18:21:41,Trade,0x0bec321fee06db7b4e3fa8fbad505eadf0628e289fa5acf4f7b68ef7cf08b7bc,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00214152,ETH,...,
07/09/2021 18:28:42,Send,d7060ff7f3ef7ae6a95e9e0d558c19cc61f33f0bc7e0e5df40994939f7ae32f3,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00081153,ETH,...,
07/09/2021 18:35:28,Send,e69e537b06c932b72d52485ca7f573303c7722a92ce1fbedb9c608adff7d54da,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00068622,ETH,...,
07/09/2021 18:40:52,Trade,0xb818de1fccc0afe33881c714c80fd376381e5b9e28d72fe7f3f14bf2db60465d,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00541659,ETH,...,
07/09/2021 18:44:16,Send,c17e7c25d8ee0c3a5007a8475c606673d4a7845abc397a752727073403a15b6e,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00074828,ETH,...,
07/09/2021 18:44:53,Trade,0xf715f77024f86bc9d392970d1a72fba05dee9c3dbf896fb60c5fef7691326db5,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00109190,ETH,...,
07/10/2021 23:19:03,Send,c242bd270e154ebbe47b963f42909289b8a289733a1f6b419c67f116f8a3c0a1,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00047006,ETH,...,
07/12/2021 05:02:36,Trade,0x62782da181e930297285d8da83dfbafa99602eb7f8b5708fb4dd8674ea4c3b7d,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00199824,ETH,...,
08/06/2021 05:54:39,Send,3ac062d1f5ed64e1a191db0bcb7295e2f6d7a7b39ca7ef526bda7473617e38eb,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00201334,ETH,...,
08/06/2021 05:55:37,Send,0xa2312803973e978334fdfa0b7e7ef7fe2eea73b8772473330d5411b945320a97,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00733975,ETH,...,
08/13/2021 16:00:41,Send,7840a08a1e41351cc7618e9ed93c9f306c2d3f6807841cc008094ffb50b328c3,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00469634,ETH,...,
08/18/2021 17:42:12,Trade,0x19fb3b72f573bef6dfe7d81e69f76b0c20126dcb12e7bbe59517cdedaac31183,299.00000000,WETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,299.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00106538,ETH,...,
08/18/2021 17:53:02,Trade,0x3b53b29cc7f768cc0261dfbfc637ec105b94f3adad5597a6313f2e5166403404,300.17879102,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,300.17879102,WETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00119332,ETH,...,
08/18/2021 18:04:06,Trade,0xc745782409707a92de857a6d41ca1f65cd5311b006bd78756d3809ca1e1e7b54,,,...,,,,,300.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00580385,ETH,...,
08/18/2021 18:11:40,Send,b4fa9b8ce1bc659483c1b2d51e865522c51f0201e59cf1c183103703bbfb3911,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00343265,ETH,...,
08/18/2021 18:13:30,Trade,0x3b74ed826f7cafa190e653b8a303c645b6bdc37ef6bbd390a743937d061f8702,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00484591,ETH,...,
08/18/2021 18:15:48,Send,4a3df093658ca3c201b0bac376b725e7422ab30397fa99fa07e39ed8f192bd55,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00215189,ETH,...,
08/18/2021 18:19:25,Trade,0xde71d935db28bd76eb81b3dd811483469d539ea6439b8824cfdce555cf2b93fb,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.01194207,ETH,...,
08/27/2021 11:38:45,Trade,0x0afcdbdf0801511107fa491c073a28dcac4658f9fdb19017dc4d9ffbdbb212c2,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.01654337,ETH,...,
08/27/2021 11:43:20,Trade,0x297a6d6246c0bdb036a8081de62a3210f244ae95be43438d258853886a2a8ece,299.98600000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,299.98600000,WETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00269814,ETH,...,
08/29/2021 22:25:41,Trade,0x33642bcbb5caeed53950c965d095d6313ad3f5c97e245a713e301543ff13716e,1000.00000000,WETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,1000.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00222337,ETH,...,
08/29/2021 22:40:27,Trade,0x2b3256c4a61f25f403013ab6da903a21980ff4f4b5c30a6ae0ff4ea730ea353e,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.01837135,ETH,...,
08/29/2021 22:58:17,Trade,0xf01f6f4283ed53ccd61e40fbddf745954599434e6e1fd26e863cac5951a2240f,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.01593254,ETH,...,
08/29/2021 23:29:01,Trade,0x917bc37b173e52b175469a895b880551501acc47faac8c243e8a9035c43975f9,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.02040327,ETH,...,
09/03/2021 05:42:17,Send,4052f5c9adf68174431bf5ae5b98dc5e98db0f52a5a40f4f62ea492b0abc08c6,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.01960905,ETH,...,
09/03/2021 06:08:24,Receive,0x1921a4d219c16e94edd828e0234b13a78ee55e4a2e304d3cf5487cc01781058c,12.42891447,stkAAVE,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,,,...,,,,,0.02789087,ETH,...,
09/03/2021 06:09:56,Send,91e3ecff193ad57caa243c9bae234fce51f47b929f0684b959dd363bf24f5afe,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00395416,ETH,...,
09/03/2021 07:33:07,Send,5c46075e153348d284fe0f537e3be7a6ce5a415630fc48bc22a6fdc1f36c9740,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00449571,ETH,...,
09/03/2021 07:36:14,Send,1e222661fb6b9c61b0a62c4975455f5500fc971b2b2c26f12dd35ae9e4cbabe4,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00455534,ETH,...,
09/03/2021 07:41:26,Send,0xac8ff99b272933b48835e7fe718976b0ae592f65a60ba51ce42521976353fde5,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.01858875,ETH,...,
09/03/2021 07:53:28,Send,b71eb6f7dfedd962f983b05b5413bf033ebd879833fd954bfc5ea89b53a6d6e5,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00420880,ETH,...,
09/03/2021 07:56:04,Trade,0x3449e567d8985e66682a258b6ea64bf9881ff8b3278d5b6a962dbdc922f99b1d,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.02706638,ETH,...,
09/03/2021 07:58:39,Send,9fbd11248de00dbd24cb3f7592c41ec9357f52b43ff7b9a0b4f3eed14905d80f,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00459521,ETH,...,
09/03/2021 08:39:38,Send,0x8334c90263da1da7f5abdd217e9f0d7d42a4eb086fc8228d52e6db034756a61c,,,...,,,,,196.57769088,SLP,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.01529594,ETH,...,
09/04/2021 07:01:15,Send,0x3e32726e1f74ee1d3718d3165f6317142efc700e327dd947ad35223e78a1c8b3,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.01694259,ETH,...,
09/04/2021 18:08:02,Send,5b78798a3afbc63034367601d8c9b8c75d3f4ac52c92b1ebd34dd8c534403a86,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00485368,ETH,...,
09/04/2021 18:46:56,Send,0x6c126c35faad8d8d23fea382164192cdeae86468dfb31c273fb16ecdc431fd66,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.01809299,ETH,...,
09/04/2021 20:26:54,Send,0xd41d5c08587166109f9272f1717993203b1c6727580503c68915a4835db8bff8,,,...,,,,,1000.15494038,aWETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.04031593,ETH,...,
09/04/2021 22:30:52,Send,05814dfe2bccce76a56e00abc23750125f26336047e2e0f80bcc8c8e1d09494d,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.03225291,ETH,...,
09/04/2021 22:53:40,Trade,0x8f389dc0d9372d69f2d4c946cb69e51e79a67866264c341cdcf6e72606d9b0c6,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.06717280,ETH,...,
09/04/2021 23:44:01,Send,a47101fca018a4ee5f3e3a70b19c8d49e2c78a27e616c5aef7976d82ecd1dc5b,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00428812,ETH,...,
09/04/2021 23:49:26,Send,0x75f4e6a51eeb4fe92e3580c574e62865cf4a057752554583de81056ceeaa7621,,,...,,,,,24.30198879,pBTC/sbtcCRV,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.05826975,ETH,...,
09/05/2021 14:59:31,Receive,0xa153f88a660b69f8a0a8ba181672385c8dc5d43e3f0f8cdd80be257b0170c327,1080000.00000000,USDT,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,,,...,,,,,0.06547861,ETH,...,
09/05/2021 15:03:24,Send,0xf9c47a5203ac33794a7520422ef74ad8cb98d12c0630c415974731f0e2d50d45,,,...,,,,,1079999.99000000,USDT,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00382558,ETH,...,
09/05/2021 17:56:30,Receive,72071276b527da0fe451e9454c63736982fe8d87e2a4b76ef8a7397a69c4b423,500.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,,,...,,,,,,,...,
09/05/2021 21:29:35,Trade,0x0e003291d9f70f2cabe2a3fae4dd9f038eed2f9401b526f7e081fc4ce71247a4,,,...,,,,,500.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.01630703,ETH,...,
09/07/2021 07:36:36,Receive,3f8b5edde5090c34ed2d1d6bc6cf6ac7fe63d724a8a11d2304257f21d92f1a53,5528.97969935,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,,,...,,,,,,,...,
09/07/2021 08:06:37,Trade,0xceb3fec255e3ebb5f1bce5594b0ae9b7d1eefa9f97158065756c475c4d5c8ccf,,,...,,,,,1000.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.01735039,ETH,...,
09/07/2021 08:08:37,Receive,0x054dbd8efb50f115e0a2f09966bcfba7211d895f7b9e038a5484242dceb951de,800000.00000000,USDT,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,,,...,,,,,0.07266834,ETH,...,
09/07/2021 09:02:26,Send,40a3a21cf3f98e75457e7b364d34753520ebb59b23b3a72661526e7f7f93e820,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00570671,ETH,...,
09/07/2021 09:03:51,Trade,0x5eec0df8890a928fae80d20acd5e2ff05e964e218797c444fe31e23ebf3a955a,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.03336590,ETH,...,
09/07/2021 09:05:44,Send,8f663c7fbd3bf4c99918dc1c44a9cc1089cb525515cbf25c7145e6c706146d21,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00617245,ETH,...,
09/07/2021 09:08:16,Send,0x1468f2f79eb5bf5f5a7dbdb31ec4de4663da9ffff5a5302d45f903b1a07ad70b,,,...,,,,,400000.00000000,USDC,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.01596395,ETH,...,
09/08/2021 08:25:56,Send,0xba958f919ad435978ead7faf2ad5d6af316c451adc6314ffacd24e7fc02c7857,,,...,,,,,200000.00000000,USDC,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00520744,ETH,...,
09/12/2021 03:28:41,Trade,0xcd8b87cc988e71421b2c1250a58feb0499b9fca4aa3450aed0a7a21b7f2033d4,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.01158921,ETH,...,
09/12/2021 03:32:49,Send,07f356df9bd0a4af3bad0010e1eec92df5694ffe12e95468609b4a3b9589de04,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00345412,ETH,...,
09/12/2021 03:54:58,Receive,0x25d7dc7a33dd9a1a2d184ca87fe1449dca2a26a5555a58ef0b9ac68dfa63ca2c,569.42772999,BAL,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,,,...,,,,,0.03741414,ETH,...,
09/12/2021 03:54:58,Send,00c01548e4b3c40b4d1edb602c30a4dbb8aa0ec660558c360cf08c283e80665a,,,...,,,,,30.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00622477,ETH,...,
09/12/2021 03:57:10,Send,0x18dd9fb9da008762d7838f7fd4e749c7364cae6f0b8fa0d84d2339ee2660a22a,,,...,,,,,0.00069267,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.01214867,ETH,...,
09/15/2021 03:20:23,Send,727a6127e0835fed9a83cbf9cbf84c63d70a9a1ec4d1c6e00cb3f5be24dee392,,,...,,,,,0.00000000,ETH,...,Ethereum Wallet ...00880A - ETH,0x77693Ff03FD85F9181E5e577b8CABfdDaC00880A,,,0.00227455,ETH,...,
